question,answer,id
where is a dirty urinal,bathroom,366162
where did two buses park side,street,419815
where is woman doing the dishes,kitchen,403953
where does the woman bend over to feed two sheep,pen,26356
where is the woman blowdrying a girl 's hair,bathroom,362166
where does the lone giraffe stand by a gate,zoo,26958
where did fishing boats moor,marina,136323
where is the baseball,glove,499771
where does the muscular man hang on to a rope as he stands on water skis on the water,vest,115616
where are the group of flowers clustered,vase,518180
where is a giraffe and a ostrich together,zoo,361888
where is the white toilet and hanging towels,bathroom,305887
where did the pizza top,oven,382012
where is the young person jumping onto a floating mat,pool,251576
where is the man using a plastic fork and knife to divide his cheesecake,restaurant,236626
where are three people wearing aprons working,kitchen,215023
where is the boy at a skateboarding playground,skateboard,510220
where does the man stand in front of a white furry animal,vest,55447
where does teddy bear lined up christmas scene,window,131509
where is the cat laying down,sink,329602
where is the bagel heating,oven,129006
"where is the plane sitting ,",airport,206670
where are two colorful busses parked,garage,32832
where are two dogs of different breeds standing,garden,217978
where does the young boy read a book while,bed,354532
where are three pizzas sitting,car,146926
where did several line up motorcycles,street,185293
where is the man bathing a pet,sink,330164
where is the woman in a pink shirt,kitchen,450478
where is the cat 's face reflected,mirror,292993
where is the dog getting ready to lay down,bed,186034
where are some little flowers sitting,vase,33323
where is the girl holding her arms out,driveway,473912
where are the drawers to the cabinets open,bathroom,24294
where do two men and a woman speak,warehouse,17582
where is the woman celebrating her birthday,restaurant,480121
where are the women combing the long hair of another woman,chair,244279
where does the lone woman stand posing,kitchen,103231
where does the nice lookign couch sit,room,281382
where is woman posing,walkway,335027
where are the couple of people,surfboards,496552
where are two carrots sitting,cup,20436
where do six people stand while one takes pictures,kitchen,99511
where did the over-head image of people gather,restaurant,365284
where do the teddy bear sitting,floor,566174
where is the small child sleeping,bed,560726
where does the girl hold a banana,holder,426422
where did the shot of a bathroom with the connected bedroom reflect,mirror,523664
where is the woman sitting,fridge,465734
where are zebras eating,pen,504187
where are purple and blue flowers along with dainty white flowers,vase,327324
where were many elephants all standing,pen,496752
where is the man floating in the lake,boat,264930
where do the person cap sheering a sheep,ball,357117
where is the woman holding an open red umbrella,bedroom,114421
where is the person taking a photo,mirror,362140
where does some picture hanging up,bathroom,352233
where is the cat sitting,window,2606
where is the room stripped down for remodeling,house,140730
where are the couple of animals laying,pin,53778
where is the red motor bike being repaired,driveway,417478
where are two people sitting,kitchen,500982
where is the man putting camping equipment,vehicle,274715
where are the dozen donuts lined up,box,59454
where is the ma sleeping,bed,14970
where is the display of stuffed animals,store,375202
where do asian inspired drinks of various kinds hang,fridge,309087
"where did the plain twin size metal bed ,",room,426077
where do the big brown teddy bear sitting,store,404406
where are many boats lined up,marina,136323
where is the man slicing a pizza,pan,47652
where is the chili dog wrapped,foil,180768
where is the dog laying,street,230522
where are two cooks preparing food,kitchen,570951
where is the little girl sitting,chair,569550
where is the single piece of pizza sitting,box,3511
where does the cat sit,bag,207740
where are the dog and two bicyclists passing a couch,street,399476
where is the skateboarder high vaulting,road,277852
where is the woman wearing a hat shopping,store,93298
"where is carrots , spinach and other food stirred",bowl,435328
where is the young boy wearing a diaper and a santa hat,kitchen,1360
where is the gray cat looking,mirror,14453
where is the sandwich overflowing with ingredients,boat,52096
where is the blue and white city bus parked,garage,132857
where is a black and white dog standing,tub,546762
where is the black cat laying down,sink,117931
where is the bench nestled,walkway,298141
where is the stove sitting open,kitchen,572859
where are people taking a picture of themselves,mirror,419656
where does the collection of stuffed animals sit,window,171315
where did two cats lay,room,169634
where did the school bus reflect,mirror,509815
where is the woman holding up toothbrushes,store,88514
where does an assortment of stuffed bear,store,563048
where does the woman prepare food,kitchen,525668
where is a toilet,box,322852
where are the vegetables ready to be picked,garden,159309
where is the toilet white and the cabinets are brown,bathroom,282283
where is the woman carrying a small dog as she walks down the street,backpack,529860
where did the group of people engage,room,212633
where did the toilet line with blue tile,restroom,105152
where does one giraffe watch another giraffe in an enclosure,zoo,458042
