question,answer,id
the baby blue how many speed bicycle leaning against a bench,ten,483971
how many elephant is enjoying the water from the waterfall and the other elephant is enjoying standing in the water,one,190219
how many horse lays down while another one stands nearby on a sandy beach by the ocean,one,33649
how many photos are there showing various parts of a building,three,254714
"how many sheep graze in the mountainous , grassy region",three,108200
how many different street signs does the intersection feature,five,327628
how many females riding elephants inside of a circus,three,402041
how many man standing on a small boat as another man rows,one,187784
how many small birds is sitting together on a ledge,two,444893
how many different surf kites a hill and a blue sky,three,320947
how many giraffes is walking through tall grasses and trees outside,two,190551
how many photos of a lady in different poses with a tennis racket,four,64933
how many men are sitting down while holding video game steering wheels,four,512561
how many slices are there of pizza on the plate,four,50945
how many people are gathered together in the living room,five,223831
how many kitchen stools is sitting in front of an island in a kitchen,two,2448
soccer players running on a field while how many soccer player gets ready to kick the ball,one,376165
how many beach chairs sit on the dock near an ocean,three,313218
how many baseball players standing on a field holding bats in their hands,two,383404
how many person is throwing there umbrella into the air as people watch,one,232219
how many pilots examine the cockpit of a glider airplane,two,176478
how many lit computer monitors does the bedroom have by the window,two,515803
how many buses parked in the row in a parking lot,six,576122
how many zebra are galloping next to each other,two,287302
how many vases filled with white and purple flowers,two,557987
how many people surfboarding on the mountain with trees in the distance,four,55517
how many people are looking at two calves and a cat,four,531366
how many dogs is laying on their owners made bed,two,130065
how many people in yellow vests on motorcycles is riding on a street,three,301602
