question,answer,id
what are stopped by the red traffic light,cars,204217
what is laying on top of a wooden table,cat,14804
what is the young guy flipping beneath him,skateboard,110142
what sits in the bark below a shrub,statue,16544
what does the girl hit while playing a game of tennis,ball,109950
what sits amongst the group of tennis balls,dog,17320
what looks the little burnt around the edges,pizza,133879
what is the man paddling through an ocean wave,canoe,167963
what is on standby for the computer users,laptop,716
what is walking among the trees,giraffe,551661
what filled with many things all inside,picture,122419
what sits upon the sheet of aluminum foil,sandwich,278336
what sits on the dusty road outside a brick structure,dog,546472
what is laying on a blue blanket,cat,104454
what is laying on the green grass next to a dog,bear,309
what is pictured in front of a large tower,clock,181680
what is reading the story in the book,bear,92315
what is the young man holding up in front of his face,phone,20556
what are set on the sidewalk outside a veterinary hospital,bags,406414
what is almost empty on the table,glass,340238
what drawn carriage with passengers in the city,horse,84843
what is surrounded by hygiene products,sink,12429
what do two children eat at a restaurant table,donuts,548362
what are in bloom with the unopened flowers,flowers,147716
what are standing upright in a cabinet,surfboards,377015
what next to a bedroom,dog,195716
what is sitting on an asphalt street,refrigerator,1709
what is showing an animated show,tv,485317
what parked beside the metal building,car,393412
what sits on the table,flowers,3613
what is flying above some people in a field,kite,378305
what guard on it,truck,125859
what is open showing the woman singing,screen,358291
what is old and sitting outside with flowers,bench,171002
what does the woman hit with her racket at a tennis court,ball,553997
what next to the stand up shower with toilet paper near by,toilet,236843
what is near another sign that are near a construction zone,signs,54652
what tethered to the carriage on a street,horses,438688
what is shown with light brown cabinetry,kitchen,523055
the woman is skiing down a snow covered what,hill,522971
what parked next to each other,trucks,242979
what is looking out over the rocks,zebra,195649
what does the home office feature,tools,182645
what lit on its mantle,fireplace,449781
what are flying side by side at an airshow,airplanes,17226
what covered in white blankets and pillows,bed,73688
the black and green photo a male eating what,sandwich,516596
what is charging on the desk,phone,211905
what train on the track amid greenery,freight,480556
what is being grated onto the homemade pizza,cheese,506056
what stuck the ground in a grassy area,flags,121785
what next to buildings and cars,clock,259426
what chained up to the pole on the side of a street,bicycle,181896
what is sitting in the field of flowers and grass,bear,422351
what leans down to sniff the fence,giraffe,414700
what parked on the train track,train,113806
what is the young person cutting on a small table,pizza,209287
what appears clean an shiny next to an opposing wall,toilet,384568
what is slanted sideways in the water near a patch of land,boat,451036
what was taken in the kitchen workroom of an establishment where there are several employees including children,photograph,15678
what next to a pile or rocks,sheep,357510
what is cluttered with the computer and paperwork,desk,538210
what tied up to the red fire hydrant,dog,198947
what filled with lots of orange oranges,tree,171328
the woman wearing what stands on the tennis court,uniform,397064
what covered in graffiti sitting on train tracks,train,128645
what stand in the water at the shoreline,birds,123055
what next to row of motorcycles on a grassy field,bicycle,146151
what does the person use,blender,109077
what was found in the corner of a basement,toilet,202463
what did the woman pet,pony,324160
what is red and white,boat,121032
two young men kicking what around an open green field,ball,524063
what are sitting on the table next to a truck,donuts,427909
what next to an icy drink on a table in a public shop,laptop,58134
what opened on the plane seat with passengers,laptop,285417
what are showing the various steps to cook a meal are shown,pictures,351654
what fenced in on the sunny day,zebras,344817
what stands beside the long pier,clock,419327
what are parked near the field with a fence,buses,227216
what meant to be eaten with chopsticks,dish,49851
what are running and playing in the open,zebras,225202
what is the dog wearing,hat,489352
what is sitting on the wooden table,laptop,410033
what did the row of five travel bags line up,colors,7643
what did the rider rid,outdoors,82957
what is the officer riding in the street,horse,338549
what bear rolling on logs under a tree,panda,314833
what parked in front of a tall building,buses,437613
what is game next to a couple of figurines,remote,246070
what is the lady using while waiting for the oncoming bus,phone,181564
what is being poured in wine glasses,wine,318251
what is sitting on the area rug,dog,81686
what filled with plants next to a window,vase,474859
what are cooking the brick oven with a plaque surrounding it,pots,287025
what view during the day from below it,tower,343815
what set up as the home office with laptop open and ready to go,desk,241675
